Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2018;Governador;Parda;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Servidor Público Civil Aposentado;PODE;Apto;Não eleito;PI;NORDESTE
2018;Governador;Parda;Deferido;Casado(a);85 a 89 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Senador;MDB;Apto;Não eleito;PB;NORDESTE
2018;Governador;Parda;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Brasileira nata;Senador;PODE;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Parda;Deferido;Separado(a) judicialmente;50 a 54 anos;Masculino;Superior incompleto;ALAGOAS;Brasileira nata;Advogado;PROS;Apto;Não eleito;AL;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Deputado;PSB;Apto;2º turno;SE;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Deputado;PSB;Apto;Não eleito;SE;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Feminino;Superior completo;GOIÁS;Brasileira nata;Professor de Ensino Superior;PT;Apto;Não eleito;GO;CENTRO-OESTE
2018;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;RIO GRANDE DO NORTE;Brasileira nata;Outros;PRTB;Apto;Não eleito;RN;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);55 a 59 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Bancário e Economiário;PSOL;Apto;Não eleito;AM;NORTE
2018;Governador;Parda;Deferido;Solteiro(a);60 a 64 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Outros;PT;Apto;2º turno;RN;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);60 a 64 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Outros;PT;Apto;Eleito;RN;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);65 a 69 anos;Feminino;Ensino Médio completo;PIAUÍ;Brasileira nata;Professor de Ensino Médio;PCO;Apto;Não eleito;PI;NORDESTE
2018;Governador;Parda;Deferido;Solteiro(a);70 a 74 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Médico;SOLIDARIEDADE;Apto;Não eleito;PI;NORDESTE
2018;Governador;Parda;Deferido;Viúvo(a);75 a 79 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;PDT;Apto;2º turno;AM;NORTE
2018;Governador;Parda;Deferido;Viúvo(a);75 a 79 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;PDT;Apto;Não eleito;AM;NORTE
2018;Governador;Preta;Deferido;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;BAHIA;Brasileira nata;Agente Postal;PCO;Apto;Não eleito;BA;NORDESTE
2018;Governador;Preta;Deferido;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;MINAS GERAIS;Brasileira nata;Trabalhador Metalúrgico e Siderúrgico;PSTU;Apto;Não eleito;MG;SUDESTE
2018;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PARÁ;Brasileira nata;Trabalhador de Construção Civil;PSTU;Apto;Não eleito;PA;NORTE
2018;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Advogado;PSOL;Apto;Não eleito;ES;SUDESTE
2018;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Advogado;REDE;Apto;Não eleito;TO;NORTE
2018;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Comerciante;PSOL;Apto;Não eleito;RO;NORTE
2018;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Servidor Público Federal;PSL;Apto;Não eleito;AP;NORTE
2018;Governador;Preta;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;AMAZONAS;Brasileira nata;Servidor Público Federal;PSTU;Apto;Não eleito;AM;NORTE
2018;Governador;Preta;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;MA;NORDESTE
2018;Governador;Preta;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;RN;NORDESTE
2018;Governador;Preta;Deferido;Divorciado(a);40 a 44 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Advogado;PSOL;Apto;Não eleito;PE;NORDESTE
2018;Governador;Preta;Deferido;Divorciado(a);45 a 49 anos;Feminino;Superior completo;PARAÍBA;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;PB;NORDESTE
2018;Governador;Preta;Deferido;Divorciado(a);50 a 54 anos;Feminino;Superior completo;BAHIA;Brasileira nata;Professor de Ensino Superior;REDE;Apto;Não eleito;BA;NORDESTE
2018;Governador;Preta;Deferido;Divorciado(a);50 a 54 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;PI;NORDESTE
2018;Governador;Preta;Deferido;Divorciado(a);50 a 54 anos;Feminino;Superior completo;SERGIPE;Brasileira nata;Petroleiro;PSTU;Apto;Não eleito;SE;NORDESTE
2018;Governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;PI;NORDESTE
2018;Governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Feminino;Superior incompleto;ESPÍRITO SANTO;Brasileira nata;Outros;PT;Apto;Não eleito;ES;SUDESTE
2018;Governador;Preta;Deferido;Solteiro(a);50 a 54 anos;Feminino;Superior completo;RIO DE JANEIRO;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Preta;Deferido;Viúvo(a);40 a 44 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Policial Militar;PSOL;Apto;Não eleito;SE;NORDESTE
2018;Presidente;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Engenheiro;NOVO;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Professor de Ensino Superior;PT;Apto;2º turno;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Professor de Ensino Superior;PT;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Membro das Forças Armadas;PSL;Apto;2º turno;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Membro das Forças Armadas;PSL;Apto;Eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior incompleto;BRASIL;Brasileira nata;Escritor e Crítico;PPL;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Médico;PSDB;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Engenheiro;MDB;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Senador;PODE;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Empresário;DC;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Divorciado(a);60 a 64 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Advogado;PDT;Apto;Não eleito;BR;BR
2018;Presidente;Branca;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Historiador;PSOL;Apto;Não eleito;BR;BR
2018;Presidente;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Deputado;PATRIOTA;Apto;Não eleito;BR;BR
2018;Presidente;Preta;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Outros;PSTU;Apto;Não eleito;BR;BR
2018;Presidente;Preta;Deferido;Casado(a);60 a 64 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Historiador;REDE;Apto;Não eleito;BR;BR
2018;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Deputado;PROS;Apto;Eleito;GO;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Advogado;PCO;Apto;Não eleito;PR;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;ACRE;Brasileira nata;Serventuário de Justiça;REDE;Apto;Não eleito;AC;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Servidor Público Estadual;PRTB;Apto;2º turno;AM;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Servidor Público Estadual;PRTB;Apto;Eleito;AM;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Advogado;AVANTE;Apto;Não eleito;MG;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;PB;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Contador;REDE;Apto;Não eleito;PE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Deputado;PR;Apto;Não eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Vereador;PSC;Apto;2º turno;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Vereador;PSC;Apto;Eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Advogado;NOVO;Apto;Não eleito;RS;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Professor de Ensino Superior;PSDB;Apto;Não eleito;SC;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;BAHIA;Brasileira nata;Médico;PSDB;Apto;Não eleito;BA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;CEARÁ;Brasileira nata;Vereador;PSDB;Apto;Não eleito;CE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Assistente Social;PSOL;Apto;Não eleito;PR;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Professor de Ensino Médio;MDB;Apto;Não eleito;PR;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Servidor Público Estadual;DEM;Apto;Não eleito;PI;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;BAHIA;Brasileira nata;Outros;PCO;Apto;Não eleito;BA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Economista;PR;Apto;Não eleito;DF;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Médico;PODE;Apto;Não eleito;ES;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Administrador;PSC;Apto;Não eleito;PE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Advogado;DEM;Apto;2º turno;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Advogado;DEM;Apto;Eleito;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;MATO GROSSO;Brasileira nata;Servidor Público Estadual;PV;Apto;Não eleito;MT;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Advogado;PT;Apto;Não eleito;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;SERGIPE;Brasileira nata;Advogado;PMN;Apto;Não eleito;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;SERGIPE;Brasileira nata;Deputado;PDT;Apto;2º turno;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;SERGIPE;Brasileira nata;Deputado;PDT;Apto;Não eleito;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;SÃO PAULO;Brasileira nata;Policial Militar;PR;Apto;2º turno;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;SÃO PAULO;Brasileira nata;Policial Militar;PR;Apto;Não eleito;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;RIO DE JANEIRO;Brasileira nata;Policial Militar;PRTB;Apto;Não eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Advogado;PT;Apto;Não eleito;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;TOCANTINS;Brasileira nata;Comerciário;PSOL;Apto;Não eleito;TO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Vereador;PMN;Apto;Não eleito;AM;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Advogado;PPL;Apto;Não eleito;PR;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Deputado;PR;Apto;2º turno;PA;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Deputado;PR;Apto;Eleito;PA;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Policial Militar;PRTB;Apto;Não eleito;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Deputado;PC do B;Apto;Não eleito;RR;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Deputado;DEM;Apto;2º turno;SC;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Deputado;DEM;Apto;Não eleito;SC;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Médico;PSL;Apto;Não eleito;TO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;AMAPÁ;Brasileira nata;Enfermeiro;PP;Apto;Não eleito;AP;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;SERGIPE;Brasileira nata;Servidor Público Municipal;PSOL;Apto;Não eleito;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;DISTRITO FEDERAL;Brasileira nata;Empresário;PRB;Apto;Não eleito;DF;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MATO GROSSO DO SUL;Brasileira nata;Sacerdote ou Membro de Ordem ou Seita Religiosa;PRB;Apto;2º turno;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MATO GROSSO DO SUL;Brasileira nata;Sacerdote ou Membro de Ordem ou Seita Religiosa;PRB;Apto;Não eleito;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ACRE;Brasileira nata;Deputado;PSDB;Apto;Eleito;AC;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Empresário;AVANTE;Apto;2º turno;DF;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Empresário;AVANTE;Apto;Eleito;DF;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Médico;NOVO;Apto;Não eleito;DF;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Policial Militar;PSL;Apto;Não eleito;MA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Economista;PCO;Apto;Não eleito;PI;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Policial Militar;PROS;Apto;Não eleito;PI;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Policial Civil;PTB;Apto;2º turno;RS;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Policial Civil;PTB;Apto;Eleito;RS;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Médico;PTC;Apto;2º turno;RR;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Médico;PTC;Apto;Eleito;RR;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Médico;PATRIOTA;Apto;Não eleito;SC;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Advogado;DEM;Apto;Não eleito;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Administrador;REDE;Apto;Não eleito;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Empresário;PSDB;Apto;Não eleito;TO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Empresário;PTB;Apto;Não eleito;TO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Feminino;Superior completo;RIO DE JANEIRO;Brasileira nata;Empresário;NOVO;Apto;Não eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental incompleto;MATO GROSSO;Brasileira nata;Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;PPL;Apto;Não eleito;MT;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;MARANHÃO;Brasileira nata;Empresário;PSC;Apto;Não eleito;MA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Advogado;PT;Apto;Não eleito;ES;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Professor de Ensino Superior;PC do B;Apto;Não eleito;GO;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Médico;REDE;Apto;Não eleito;MG;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Aposentado (Exceto Servidor Público);PSDB;Apto;2º turno;PA;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Aposentado (Exceto Servidor Público);PSDB;Apto;Não eleito;PA;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PC do B;Apto;2º turno;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PC do B;Apto;Eleito;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Contador;PRTB;Apto;Não eleito;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Empresário;SOLIDARIEDADE;Apto;Não eleito;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Servidor Público Civil Aposentado;REDE;Apto;Não eleito;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;RONDÔNIA;Brasileira nata;Comerciante;PPS;Apto;Não eleito;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;RIO GRANDE DO NORTE;Brasileira nata;Administrador;PR;Apto;Não eleito;RN;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Pecuarista;DC;Apto;Não eleito;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;ACRE;Brasileira nata;Economista;PSL;Apto;Não eleito;AC;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Governador;PRB;Apto;Eleito;MA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Deputado;PPS;Apto;2º turno;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Deputado;PPS;Apto;Não eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Médico;PSB;Apto;Não eleito;RJ;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Engenheiro;PRB;Apto;Não eleito;SE;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior incompleto;ESPÍRITO SANTO;Brasileira nata;Empresário;PSL;Apto;Não eleito;ES;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Deputado;PSDB;Apto;Não eleito;MA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Professor de Ensino Médio;REDE;Apto;Não eleito;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;SÃO PAULO;Brasileira nata;Professor de Ensino Superior;PT;Apto;Não eleito;SP;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;BAHIA;Brasileira nata;Técnico de Eletricidade, Eletrônica e Telecomunicações;REDE;Apto;Não eleito;BA;NORDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Empresário;PSL;Apto;2º turno;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Empresário;PSL;Apto;Eleito;RO;NORTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Empresário;DEM;Apto;2º turno;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Empresário;DEM;Apto;Eleito;MS;CENTRO-OESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Deputado;PSD;Apto;2º turno;MG;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Deputado;PSD;Apto;Não eleito;MG;SUDESTE
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Militar Reformado;PMN;Apto;Não eleito;PR;SUL
2018;Vice-governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Engenheiro;PSD;Apto;2º turno;RS;SUL
